Symbol Probabilities:
Symbol:  -25 | Count: 368748 | Probability: 0.00502491574550320043
Symbol: -232 | Count:    355 | Probability: 0.00000483757224352033
Symbol: -272 | Count:    236 | Probability: 0.00000321596351963605
Symbol: -263 | Count:    437 | Probability: 0.00000595498329695320
Symbol: -282 | Count:    398 | Probability: 0.00000542353169836928
Symbol:  299 | Count:    824 | Probability: 0.00001122861839059368
Symbol: -344 | Count:    246 | Probability: 0.00000335223316029860
Symbol: -358 | Count:    399 | Probability: 0.00000543715866243553
Symbol: -372 | Count:    158 | Probability: 0.00000215306032246821
Symbol: -310 | Count:    440 | Probability: 0.00000599586418915196
Symbol: -280 | Count:    358 | Probability: 0.00000487845313571910
Symbol:  276 | Count:    833 | Probability: 0.00001135126106718997
Symbol:  284 | Count:    592 | Probability: 0.00000806716272722264
Symbol:  286 | Count:    518 | Probability: 0.00000705876738631981
Symbol: -336 | Count:    141 | Probability: 0.00000192140193334188
Symbol:  291 | Count:    690 | Probability: 0.00000940260520571558
Symbol:  307 | Count:    651 | Probability: 0.00000887115360713165
Symbol: -352 | Count:    116 | Probability: 0.00000158072783168552
Symbol: -380 | Count:    287 | Probability: 0.00000391093868701503
Symbol:  293 | Count:    533 | Probability: 0.00000726317184731363
Symbol:  311 | Count:    859 | Probability: 0.00001170556213291258
Symbol:  316 | Count:    498 | Probability: 0.00000678622810499472
Symbol:  312 | Count:    560 | Probability: 0.00000763109987710250
Symbol:  313 | Count:    297 | Probability: 0.00000404720832767758
Symbol:  303 | Count:    564 | Probability: 0.00000768560773336752
Symbol:  320 | Count:    937 | Probability: 0.00001276846533008043
Symbol:  305 | Count:    370 | Probability: 0.00000504197670451415
Symbol:  301 | Count:    510 | Probability: 0.00000694975167378978
Symbol:  328 | Count:    715 | Probability: 0.00000974327930737194
Symbol:  324 | Count:    615 | Probability: 0.00000838058290074649
Symbol:  326 | Count:    595 | Probability: 0.00000810804361942140
Symbol: -504 | Count:    366 | Probability: 0.00000498746884824913
Symbol:  331 | Count:    754 | Probability: 0.00001027473090595586
Symbol:  336 | Count:    764 | Probability: 0.00001041100054661841
Symbol:  340 | Count:    702 | Probability: 0.00000956612877451063
Symbol: -511 | Count:    615 | Probability: 0.00000838058290074649
Symbol:  338 | Count:    863 | Probability: 0.00001176006998917760
Symbol:  332 | Count:    563 | Probability: 0.00000767198076930126
Symbol:  352 | Count:    697 | Probability: 0.00000949799395417936
Symbol:  346 | Count:    807 | Probability: 0.00001099696000146735
Symbol:  342 | Count:    656 | Probability: 0.00000893928842746293
Symbol:  350 | Count:    528 | Probability: 0.00000719503702698236
Symbol:  362 | Count:    694 | Probability: 0.00000945711306198060
Symbol:  366 | Count:    573 | Probability: 0.00000780825040996381
Symbol:  358 | Count:    547 | Probability: 0.00000745394934424119
Symbol:  360 | Count:    642 | Probability: 0.00000874851093053536
Symbol:  368 | Count:    471 | Probability: 0.00000641830007520585
Symbol:  370 | Count:    652 | Probability: 0.00000888478057119791
Symbol:  380 | Count:    403 | Probability: 0.00000549166651870055
Symbol:  386 | Count:    601 | Probability: 0.00000818980540381893
Symbol:  384 | Count:    810 | Probability: 0.00001103784089366611
Symbol:  387 | Count:    416 | Probability: 0.00000566881705156186
Symbol:  390 | Count:    496 | Probability: 0.00000675897417686221
Symbol:  394 | Count:    640 | Probability: 0.00000872125700240286
Symbol:  391 | Count:    473 | Probability: 0.00000644555400333836
Symbol:  388 | Count:    575 | Probability: 0.00000783550433809632
Symbol:  356 | Count:    629 | Probability: 0.00000857136039767406
Symbol: -506 | Count:    510 | Probability: 0.00000694975167378978
Symbol:  349 | Count:    464 | Probability: 0.00000632291132674207
Symbol:  392 | Count:    628 | Probability: 0.00000855773343360780
Symbol: -416 | Count:     49 | Probability: 0.00000066772123924647
Symbol: -507 | Count:    744 | Probability: 0.00001013846126529332
Symbol:  351 | Count:     56 | Probability: 0.00000076310998771025
Symbol: -508 | Count:    386 | Probability: 0.00000526000812957422
Symbol: -448 | Count:     27 | Probability: 0.00000036792802978887
Symbol: -404 | Count:    174 | Probability: 0.00000237109174752828
Symbol:  397 | Count:    372 | Probability: 0.00000506923063264666
Symbol:  396 | Count:    470 | Probability: 0.00000640467311113960
Symbol:  400 | Count:    629 | Probability: 0.00000857136039767406
Symbol:  398 | Count:    484 | Probability: 0.00000659545060806716
Symbol:  403 | Count:    436 | Probability: 0.00000594135633288695
Symbol:  402 | Count:    676 | Probability: 0.00000921182770878802
Symbol:  399 | Count:    259 | Probability: 0.00000352938369315991
Symbol:  406 | Count:    515 | Probability: 0.00000701788649412105
Symbol:  401 | Count:    263 | Probability: 0.00000358389154942492
Symbol:  404 | Count:    580 | Probability: 0.00000790363915842759
Symbol:  408 | Count:    456 | Probability: 0.00000621389561421203
Symbol:  409 | Count:    248 | Probability: 0.00000337948708843111
Symbol:  413 | Count:    351 | Probability: 0.00000478306438725532
Symbol:  410 | Count:    637 | Probability: 0.00000868037611020409
Symbol:  414 | Count:    290 | Probability: 0.00000395181957921379
Symbol:  412 | Count:    415 | Probability: 0.00000565519008749560
Symbol:  424 | Count:    458 | Probability: 0.00000624114954234454
Symbol:  422 | Count:    385 | Probability: 0.00000524638116550797
Symbol:  415 | Count:      7 | Probability: 0.00000009538874846378
Symbol:  426 | Count:    509 | Probability: 0.00000693612470972352
Symbol:  436 | Count:    566 | Probability: 0.00000771286166150003
Symbol:  430 | Count:    458 | Probability: 0.00000624114954234454
Symbol:  434 | Count:    592 | Probability: 0.00000806716272722264
Symbol:  440 | Count:    509 | Probability: 0.00000693612470972352
Symbol:  442 | Count:    792 | Probability: 0.00001079255554047354
Symbol:  443 | Count:    719 | Probability: 0.00000979778716363696
Symbol:  448 | Count:    936 | Probability: 0.00001275483836601418
Symbol:  450 | Count:    662 | Probability: 0.00000902105021186045
Symbol:  444 | Count:    533 | Probability: 0.00000726317184731363
Symbol:  451 | Count:    495 | Probability: 0.00000674534721279596
Symbol:  446 | Count:    352 | Probability: 0.00000479669135132157
Symbol:  454 | Count:    590 | Probability: 0.00000803990879909013
Symbol:  456 | Count:    735 | Probability: 0.00001001581858869703
Symbol:  455 | Count:    538 | Probability: 0.00000733130666764490
Symbol:  452 | Count:    649 | Probability: 0.00000884389967899915
Symbol:  458 | Count:    728 | Probability: 0.00000992042984023325
Symbol:  465 | Count:    260 | Probability: 0.00000354301065722616
Symbol:  464 | Count:    732 | Probability: 0.00000997493769649827
Symbol:  460 | Count:    548 | Probability: 0.00000746757630830745
Symbol:  462 | Count:    625 | Probability: 0.00000851685254140904
Symbol:  463 | Count:    278 | Probability: 0.00000378829601041874
Symbol:  457 | Count:    256 | Probability: 0.00000348850280096114
Symbol:  466 | Count:    835 | Probability: 0.00001137851499532248
Symbol:  467 | Count:    559 | Probability: 0.00000761747291303624
Symbol: -320 | Count:     21 | Probability: 0.00000028616624539134
Symbol:  472 | Count:    623 | Probability: 0.00000848959861327653
Symbol:  468 | Count:    724 | Probability: 0.00000986592198396823
Symbol:  475 | Count:    703 | Probability: 0.00000957975573857689
Symbol:  470 | Count:    648 | Probability: 0.00000883027271493289
Symbol:  474 | Count:    752 | Probability: 0.00001024747697782336
Symbol:  476 | Count:    583 | Probability: 0.00000794452005062635
Symbol:  480 | Count:    786 | Probability: 0.00001071079375607601
Symbol:  481 | Count:    289 | Probability: 0.00000393819261514754
Symbol:  482 | Count:    815 | Probability: 0.00001110597571399739
Symbol:  478 | Count:    451 | Probability: 0.00000614576079388076
Symbol:  484 | Count:    713 | Probability: 0.00000971602537923943
Symbol:  486 | Count:    664 | Probability: 0.00000904830413999296
Symbol:  488 | Count:    695 | Probability: 0.00000947074002604685
Symbol:  489 | Count:    314 | Probability: 0.00000427886671680390
Symbol:  493 | Count:    482 | Probability: 0.00000656819667993465
Symbol:  496 | Count:    740 | Probability: 0.00001008395340902830
Symbol:  490 | Count:    790 | Probability: 0.00001076530161234103
Symbol:  492 | Count:    575 | Probability: 0.00000783550433809632
Symbol:  494 | Count:    698 | Probability: 0.00000951162091824561
Symbol:  498 | Count:    915 | Probability: 0.00001246867212062283
Symbol:  497 | Count:    343 | Probability: 0.00000467404867472528
Symbol:  499 | Count:    617 | Probability: 0.00000840783682887900
Symbol:  500 | Count:    856 | Probability: 0.00001166468124071382
Symbol:  502 | Count:    812 | Probability: 0.00001106509482179862
Symbol:  506 | Count:   1055 | Probability: 0.00001437644708989846
Symbol:  504 | Count:    777 | Probability: 0.00001058815107947972
Symbol:  508 | Count:    854 | Probability: 0.00001163742731258131
Symbol:  509 | Count:    620 | Probability: 0.00000844871772107777
Symbol:  511 | Count: 158745 | Probability: 0.00216321241069756479
Symbol:  510 | Count:   1013 | Probability: 0.00001380411459911577
Symbol: -510 | Count:    704 | Probability: 0.00000959338270264314
Symbol: -512 | Count: 118472 | Probability: 0.00161441368685729877
Symbol: -384 | Count:      6 | Probability: 0.00000008176178439753
